customer_id,age,gender,marital_status,education,employment_type,annual_income,credit_score,loan_amount,loan_term,interest_rate,existing_loans,debt_to_income_ratio,late_payments,loan_purpose,default
274,58,Female,Single,High School,Salaried,56818.0,413.0,312183,12,20.95,2,554.16,7,Business,1
275,60,Male,Married,High School,Self-employed,188393.0,803.0,186027,60,12.0,5,107.23,8,Education,1
276,40,Female,Married,PhD,Self-employed,41309.0,519.0,85260,240,14.47,0,203.25,14,Education,1
277,55,Male,Married,PhD,Salaried,169760.0,656.0,60871,36,20.71,5,35.31,5,Home,0
278,45,Female,Married,Master,Self-employed,48176.0,468.0,196750,120,9.51,2,396.77,10,Personal,1
279,55,Female,Married,PhD,Self-employed,88879.0,823.0,125773,120,9.34,4,137.33,6,Personal,0
280,45,Female,Married,High School,Salaried,87592.0,541.0,429567,240,16.78,1,500.26,5,Home,1
281,49,Female,Single,High School,Self-employed,104728.0,674.0,65693,60,13.72,4,61.24,6,Business,0
282,38,Male,Married,High School,Salaried,160488.0,438.0,298577,60,23.98,0,187.18,2,Business,0
283,38,Male,Single,Bachelor,Salaried,191066.0,396.0,79797,24,12.14,1,38.12,3,Personal,1
284,22,Female,Married,Bachelor,Salaried,28584.0,446.0,215087,24,20.19,5,754.69,8,Education,1
285,55,Male,Married,PhD,Self-employed,144555.0,481.0,282948,24,16.66,4,194.86,2,Home,1
286,36,Male,Married,Master,Self-employed,113302.0,356.0,228853,60,6.09,0,204.04,1,Education,1
287,61,Female,Single,Master,Salaried,142408.0,341.0,312245,36,6.69,4,219.78,11,Business,1
288,56,Male,Single,Master,Self-employed,38830.0,842.0,196187,12,9.06,1,512.45,12,Personal,1
289,53,Male,Married,Bachelor,Salaried,97066.0,301.0,83363,240,7.86,1,86.72,10,Education,1
290,24,Male,Single,High School,Self-employed,23591.0,587.0,112904,240,11.59,4,474.4,6,Business,1
291,53,Female,Married,High School,Salaried,113878.0,437.0,311844,240,16.58,2,270.66,5,Business,1
292,34,Male,Married,Bachelor,Salaried,,,119952,24,17.05,4,73.15,2,Business,0
293,41,Female,Single,Master,Self-employed,136869.0,521.0,344720,12,16.76,5,252.49,5,Education,1
294,40,Male,Single,Master,Salaried,41395.0,630.0,24477,120,7.35,4,58.81,14,Car,1
295,28,Male,Single,PhD,Salaried,36738.0,703.0,283271,60,17.0,4,778.6,6,Personal,1
296,27,Male,Single,PhD,Self-employed,153703.0,807.0,222790,120,13.19,2,139.08,5,Business,1
297,23,Female,Married,Master,Salaried,168977.0,426.0,31049,24,23.06,3,14.89,0,Education,0
298,37,Female,Single,Bachelor,Salaried,39056.0,564.0,488279,36,23.24,1,1246.73,11,Home,1
299,53,Male,Single,Master,Self-employed,141656.0,314.0,17473,24,20.36,5,11.07,13,Personal,0
300,32,Female,Married,PhD,Salaried,135316.0,525.0,218317,12,19.06,0,155.03,0,Home,1
301,42,Male,Single,Master,Salaried,186519.0,404.0,235582,24,7.3,1,124.91,8,Home,1
302,42,Female,Single,Bachelor,Salaried,74418.0,792.0,328980,240,6.69,1,442.16,5,Education,1
303,50,Female,Single,High School,Salaried,57190.0,618.0,309608,36,21.82,3,541.6,11,Car,1
304,58,Male,Single,Bachelor,Salaried,46014.0,518.0,18714,36,13.54,1,47.04,1,Education,0
305,58,Male,Married,Bachelor,Salaried,145563.0,576.0,328022,60,14.03,1,225.2,14,Education,1
306,28,Male,Married,PhD,Salaried,21780.0,640.0,432424,60,21.96,2,1985.06,10,Personal,1
307,47,Male,Single,Bachelor,Salaried,62192.0,751.0,364625,240,17.43,2,592.01,0,Education,1
308,47,Female,Single,Bachelor,Self-employed,124875.0,668.0,485320,36,8.59,2,388.63,10,Personal,1
309,54,Female,Married,PhD,Salaried,119129.0,773.0,472899,240,9.22,2,390.88,11,Business,1
310,41,Female,Single,PhD,Salaried,,,217875,36,5.13,2,335.45,1,Personal,1
311,50,Male,Single,High School,Self-employed,109196.0,718.0,308658,12,19.21,5,277.32,7,Education,1
312,53,Male,Single,Master,Salaried,22395.0,794.0,101988,24,14.71,0,449.29,4,Business,1
313,48,Female,Single,Bachelor,Salaried,122449.0,338.0,272280,60,24.0,3,232.35,6,Business,1
314,53,Male,Single,PhD,Salaried,141747.0,461.0,103115,12,19.28,4,67.38,6,Car,0
315,25,Female,Single,High School,Salaried,,,36516,24,7.06,5,21.68,1,Education,0
316,39,Female,Single,Master,Salaried,91028.0,698.0,344126,60,8.23,2,378.31,3,Home,1
317,24,Female,Single,PhD,Salaried,180794.0,561.0,462094,240,15.03,3,254.71,1,Education,1
318,55,Female,Single,Master,Self-employed,158183.0,428.0,50099,12,23.5,4,27.77,6,Home,0
319,37,Female,Married,Master,Self-employed,161056.0,839.0,357204,120,9.95,1,224.06,4,Car,1
320,64,Male,Married,Bachelor,Self-employed,113176.0,655.0,18188,120,21.51,5,8.45,0,Education,0
321,48,Male,Married,Bachelor,Self-employed,46924.0,731.0,242445,60,11.25,1,511.34,1,Car,1
322,50,Male,Single,PhD,Self-employed,52577.0,364.0,116073,12,10.4,3,226.37,5,Home,1
323,49,Female,Single,Master,Salaried,,,318332,24,23.03,0,194.99,13,Personal,1
324,26,Female,Married,PhD,Salaried,105548.0,726.0,391221,24,5.94,0,377.14,3,Education,1
325,55,Female,Single,PhD,Salaried,145093.0,373.0,10560,12,18.21,3,14.19,6,Business,0
326,61,Female,Married,Master,Salaried,,,113763,120,5.86,0,80.33,14,Business,1
327,57,Male,Single,PhD,Salaried,86555.0,724.0,434613,12,21.02,0,506.34,1,Car,1
328,44,Male,Married,Master,Self-employed,109848.0,491.0,475409,120,21.59,1,425.89,12,Personal,1
329,49,Female,Married,Master,Self-employed,28254.0,488.0,390795,120,22.87,0,1375.41,11,Business,1
330,51,Female,Married,Master,Salaried,145410.0,311.0,305226,240,8.72,0,204.31,1,Business,1
331,55,Female,Single,Master,Salaried,157037.0,538.0,220448,240,7.49,3,135.62,11,Education,1
332,53,Male,Married,High School,Salaried,123025.0,752.0,46430,24,15.07,0,31.24,5,Business,0
333,41,Male,Single,Master,Self-employed,150509.0,682.0,448738,60,10.43,5,294.73,7,Home,1
334,52,Male,Single,Bachelor,Self-employed,52963.0,347.0,45397,36,17.13,2,89.56,12,Car,1
335,43,Female,Single,Bachelor,Salaried,23273.0,616.0,212932,12,15.27,2,918.15,0,Business,1
336,53,Female,Single,Bachelor,Self-employed,35330.0,508.0,134189,120,7.9,3,381.28,4,Education,1
337,23,Male,Single,Master,Salaried,172566.0,846.0,30247,12,19.79,2,16.45,0,Home,0
338,38,Female,Single,Bachelor,Self-employed,96422.0,418.0,481310,60,21.08,1,498.82,14,Business,1
339,45,Male,Single,High School,Self-employed,142089.0,614.0,156015,60,24.26,5,111.31,10,Car,0
340,62,Female,Married,PhD,Salaried,23212.0,335.0,175532,36,12.91,5,753.81,5,Car,1
341,51,Male,Married,Master,Self-employed,107594.0,762.0,46986,36,11.75,3,48.56,6,Car,1
342,23,Female,Married,Bachelor,Self-employed,152152.0,702.0,311658,120,8.85,0,198.26,5,Business,1
343,60,Male,Single,High School,Salaried,52675.0,406.0,216980,240,8.62,2,408.03,13,Home,1
344,44,Male,Single,PhD,Self-employed,42007.0,338.0,450601,36,11.42,1,1068.03,12,Personal,1
345,52,Male,Single,High School,Salaried,133805.0,479.0,410847,240,24.64,3,309.33,8,Car,1
346,42,Male,Single,Bachelor,Self-employed,102641.0,311.0,72008,240,6.85,3,64.15,2,Home,1
347,43,Male,Married,High School,Salaried,,,163027,120,10.19,0,136.18,7,Education,1
348,22,Male,Single,PhD,Salaried,66815.0,847.0,314511,24,6.72,4,472.83,2,Education,1
349,47,Female,Married,Bachelor,Self-employed,103482.0,425.0,429018,240,10.47,2,410.23,10,Home,1
350,62,Female,Single,PhD,Self-employed,20639.0,362.0,75408,120,6.85,1,369.54,14,Education,1
351,22,Female,Married,High School,Salaried,83593.0,381.0,229155,36,15.17,3,278.2,11,Education,1
352,46,Male,Single,Master,Self-employed,98038.0,598.0,310485,12,13.77,2,314.01,12,Car,1
353,37,Male,Married,Master,Self-employed,113899.0,333.0,149763,36,8.48,1,132.12,12,Business,1
354,60,Female,Single,Master,Self-employed,23736.0,348.0,376930,60,8.5,5,1598.24,6,Business,1
355,53,Male,Married,Master,Salaried,36473.0,356.0,271897,36,17.52,5,749.81,13,Business,1
356,29,Male,Single,PhD,Salaried,148771.0,408.0,6833,24,12.74,1,7.06,12,Business,1
357,63,Male,Married,Master,Salaried,145801.0,816.0,240304,120,6.12,5,172.57,4,Home,0
358,59,Male,Married,PhD,Self-employed,185091.0,323.0,275789,240,23.4,3,144.18,11,Car,1
359,49,Male,Single,Bachelor,Self-employed,127598.0,520.0,241192,60,13.1,2,195.3,12,Home,1
360,62,Female,Married,Master,Salaried,106623.0,614.0,382572,120,16.82,1,360.58,0,Education,1
361,46,Female,Single,PhD,Salaried,56820.0,593.0,363121,120,22.71,3,646.35,14,Car,1
362,55,Female,Single,Master,Self-employed,77589.0,309.0,45024,240,13.04,2,55.42,10,Personal,1
363,45,Female,Single,Master,Self-employed,38414.0,780.0,253140,36,21.41,2,665.92,11,Business,1
364,44,Female,Married,Master,Self-employed,147378.0,566.0,113853,12,23.3,3,68.54,3,Education,0
365,33,Male,Married,PhD,Self-employed,44220.0,387.0,216670,60,8.48,2,488.09,13,Business,1
366,27,Male,Single,High School,Salaried,80531.0,754.0,145707,240,22.85,4,182.29,12,Business,1
367,56,Male,Single,Master,Self-employed,130002.0,832.0,156136,24,7.4,1,123.39,10,Business,0
368,40,Male,Married,Master,Self-employed,193497.0,447.0,14940,24,10.5,1,-2.75,14,Personal,0
369,21,Female,Married,Bachelor,Salaried,29387.0,730.0,302313,12,21.16,2,1022.47,8,Education,1
370,28,Female,Married,High School,Salaried,96815.0,541.0,345791,12,23.01,3,351.75,14,Business,1
371,36,Female,Single,PhD,Self-employed,47584.0,365.0,245739,36,18.68,0,511.74,7,Business,1
372,34,Male,Single,Bachelor,Salaried,64783.0,677.0,50200,24,7.1,5,73.74,2,Car,0
373,32,Female,Single,Master,Self-employed,190881.0,687.0,192401,60,15.46,2,101.62,14,Business,0
374,43,Male,Single,Bachelor,Self-employed,144494.0,508.0,449374,240,16.45,0,318.38,1,Car,1
375,35,Female,Single,Bachelor,Salaried,135814.0,714.0,165811,12,10.64,2,120.21,10,Education,1
376,48,Female,Married,Master,Salaried,150752.0,315.0,244354,12,24.83,0,169.82,8,Education,1
377,54,Male,Single,High School,Self-employed,161929.0,596.0,153865,12,11.71,2,95.44,0,Education,1
378,22,Male,Married,High School,Salaried,193333.0,519.0,88682,240,9.21,3,44.8,8,Car,0
379,52,Female,Married,Bachelor,Self-employed,93588.0,666.0,38677,60,7.2,5,46.55,11,Personal,1
380,43,Female,Single,Master,Self-employed,168067.0,528.0,464512,24,12.57,0,275.6,6,Personal,1
381,42,Male,Married,PhD,Self-employed,33580.0,739.0,290166,60,18.85,4,860.17,11,Business,1
382,45,Female,Single,Bachelor,Salaried,38240.0,831.0,469364,240,9.63,3,1234.01,1,Education,1
383,42,Female,Married,PhD,Self-employed,103446.0,749.0,499760,60,20.39,5,482.92,10,Home,1
384,42,Male,Single,Bachelor,Self-employed,124533.0,335.0,163337,36,7.71,2,140.11,4,Business,0
385,62,Female,Single,Bachelor,Self-employed,197183.0,721.0,5530,240,13.81,0,1.03,13,Personal,0
386,26,Male,Married,Master,Salaried,185938.0,488.0,276695,12,19.05,5,142.15,1,Personal,1
387,35,Female,Single,Master,Self-employed,100974.0,477.0,295538,24,7.71,1,288.84,14,Education,1
388,63,Male,Married,PhD,Self-employed,93401.0,614.0,47987,36,16.96,3,48.02,4,Car,0
389,57,Female,Single,PhD,Self-employed,163283.0,319.0,447200,36,20.98,0,273.4,6,Business,1
390,53,Male,Single,High School,Salaried,184340.0,681.0,335240,240,16.91,3,177.89,4,Car,1
391,28,Female,Single,Master,Self-employed,23646.0,442.0,351241,120,15.23,0,1479.09,1,Personal,1
392,64,Male,Married,Bachelor,Self-employed,62816.0,361.0,337783,12,21.77,1,536.11,10,Education,1
393,64,Female,Married,Bachelor,Salaried,109460.0,541.0,422306,24,24.71,4,386.26,13,Personal,1
394,25,Female,Single,High School,Salaried,64112.0,537.0,481673,24,8.63,1,753.35,4,Education,1
395,59,Female,Married,Master,Self-employed,71048.0,430.0,243841,24,18.83,2,343.12,11,Home,1
396,24,Female,Single,Bachelor,Self-employed,152850.0,422.0,7781,240,6.61,3,11.92,11,Car,1
397,26,Female,Married,High School,Self-employed,65752.0,739.0,22330,12,5.86,4,34.27,9,Business,0
398,52,Female,Married,High School,Salaried,90726.0,641.0,272401,240,10.62,3,289.32,13,Education,1
399,50,Female,Single,Bachelor,Salaried,178361.0,718.0,63642,24,24.42,5,36.93,5,Home,0
400,55,Female,Single,Bachelor,Self-employed,64788.0,754.0,190321,60,16.04,0,293.79,14,Home,1
401,60,Female,Single,PhD,Salaried,24747.0,497.0,318807,60,10.37,2,1291.89,4,Car,1
402,36,Male,Single,Master,Self-employed,20045.0,581.0,39956,12,7.65,2,193.72,1,Education,0
403,33,Male,Single,PhD,Self-employed,27758.0,300.0,240439,24,23.4,3,871.47,5,Business,1
404,62,Female,Married,High School,Salaried,145076.0,631.0,282759,240,12.25,2,196.24,5,Business,1
405,50,Male,Married,Bachelor,Self-employed,174509.0,511.0,268025,120,11.13,3,154.27,11,Business,1
406,39,Female,Single,PhD,Salaried,170657.0,386.0,400063,120,22.16,0,239.12,1,Personal,1
407,37,Female,Single,High School,Salaried,160926.0,360.0,240975,120,17.09,0,155.54,12,Personal,1
408,39,Male,Single,Master,Self-employed,76950.0,394.0,449343,60,8.37,3,589.24,12,Education,1
409,48,Female,Married,Bachelor,Salaried,168421.0,446.0,126265,240,13.43,1,63.24,3,Business,1
410,46,Female,Single,PhD,Self-employed,172420.0,545.0,354790,120,23.56,1,198.66,6,Home,1
411,57,Male,Single,Master,Salaried,,,132148,24,23.02,0,69.09,0,Business,0
412,46,Male,Married,PhD,Self-employed,39455.0,422.0,304480,24,6.4,4,765.75,0,Education,1
413,43,Female,Married,High School,Self-employed,190365.0,755.0,86850,120,10.37,1,42.15,13,Business,0
414,29,Male,Married,Master,Self-employed,108552.0,698.0,100654,36,8.09,3,92.47,10,Car,0
415,32,Male,Married,PhD,Salaried,,,176003,120,15.68,0,263.85,11,Business,1
416,21,Female,Single,Master,Self-employed,140461.0,833.0,442140,36,20.0,2,314.66,10,Home,1
417,21,Male,Married,High School,Salaried,60484.0,701.0,290110,12,10.91,2,486.44,5,Education,1
418,54,Male,Married,Master,Salaried,181287.0,429.0,442239,12,20.16,1,252.85,6,Education,1
419,52,Female,Single,PhD,Salaried,101638.0,591.0,16320,24,18.37,4,17.92,11,Home,1
420,45,Male,Single,High School,Salaried,154476.0,575.0,456057,240,19.56,5,301.9,4,Education,1
421,60,Male,Single,Bachelor,Salaried,188332.0,675.0,70125,60,23.96,1,35.24,14,Business,0
422,21,Female,Married,PhD,Self-employed,120647.0,354.0,465968,240,13.49,4,383.1,11,Education,1
423,36,Female,Single,PhD,Salaried,85642.0,325.0,227172,24,11.85,1,264.88,9,Business,1
424,59,Female,Married,High School,Self-employed,66009.0,740.0,240077,24,18.68,2,362.14,7,Education,1
425,25,Male,Married,High School,Self-employed,148824.0,496.0,488153,240,21.15,4,331.38,10,Business,1
426,42,Female,Married,Bachelor,Salaried,49605.0,542.0,122296,60,8.83,2,246.61,3,Business,1
427,49,Female,Single,PhD,Self-employed,130879.0,489.0,130355,24,21.94,3,107.15,2,Home,1
428,23,Male,Married,High School,Self-employed,188641.0,575.0,197930,60,6.16,3,105.52,6,Home,1
429,32,Female,Single,Bachelor,Salaried,140827.0,708.0,456930,24,5.13,0,320.92,13,Personal,1
430,46,Female,Single,Bachelor,Self-employed,25580.0,639.0,16780,12,8.17,2,63.23,3,Home,0
431,36,Female,Single,High School,Salaried,,,343374,36,24.57,2,251.56,0,Business,1
432,57,Female,Married,PhD,Salaried,25400.0,697.0,206417,24,15.47,0,816.29,10,Business,1
433,42,Male,Married,Master,Salaried,190715.0,743.0,480314,36,5.93,3,251.32,7,Education,1
434,49,Female,Married,Master,Self-employed,116032.0,726.0,117696,120,24.94,3,102.02,4,Education,0
435,34,Female,Single,Bachelor,Self-employed,147319.0,786.0,496193,24,19.9,4,338.91,12,Personal,1
436,48,Male,Married,Master,Self-employed,126960.0,503.0,111075,12,21.76,4,90.18,7,Business,1
437,25,Female,Married,Master,Self-employed,59015.0,411.0,258731,60,9.26,5,443.7,7,Personal,1
438,50,Male,Married,High School,Salaried,91713.0,624.0,138001,12,7.11,3,152.15,11,Business,1
439,25,Male,Married,Bachelor,Salaried,166046.0,557.0,362297,36,15.3,5,213.39,4,Home,1
440,32,Male,Married,PhD,Self-employed,165109.0,827.0,386666,60,20.44,1,231.76,7,Education,1
441,36,Female,Single,Bachelor,Salaried,167239.0,649.0,412460,12,17.76,2,244.19,6,Personal,1
442,46,Male,Single,High School,Self-employed,108754.0,734.0,365559,12,17.62,4,332.49,12,Car,1
443,46,Male,Single,Master,Salaried,63148.0,725.0,376859,12,20.14,1,601.97,2,Business,1
444,41,Male,Single,PhD,Salaried,172606.0,579.0,127636,240,9.54,4,73.2,14,Home,0
445,59,Female,Married,Bachelor,Salaried,142790.0,670.0,382546,60,18.23,0,268.8,3,Car,1
446,56,Female,Single,Master,Salaried,106078.0,548.0,391425,12,12.84,2,370.67,10,Home,1
447,53,Female,Married,Bachelor,Salaried,76879.0,480.0,16116,12,6.4,5,22.01,11,Home,0
448,50,Female,Single,PhD,Self-employed,139894.0,377.0,224026,36,9.04,5,161.69,12,Business,1
449,57,Female,Single,Bachelor,Self-employed,85839.0,635.0,479459,12,20.88,4,570.59,6,Home,1
450,43,Female,Single,Bachelor,Salaried,49756.0,349.0,350445,12,22.92,3,707.7,3,Personal,1
451,30,Female,Married,Bachelor,Self-employed,163755.0,384.0,434111,120,10.66,5,260.49,5,Car,1
452,25,Male,Married,Master,Salaried,162097.0,303.0,214708,60,8.81,0,134.04,11,Home,1
453,56,Male,Single,PhD,Salaried,169787.0,616.0,28867,120,5.53,0,17.53,1,Home,0
454,54,Male,Married,PhD,Salaried,112943.0,410.0,376651,240,23.95,3,326.54,11,Education,1
455,51,Male,Single,Master,Salaried,168188.0,633.0,6208,36,18.68,0,-8.23,1,Education,0
456,30,Female,Single,Master,Self-employed,56744.0,432.0,180157,120,24.14,2,318.19,2,Personal,1
457,39,Male,Single,Master,Salaried,144697.0,418.0,332716,240,22.28,4,228.54,9,Education,1
458,52,Male,Married,High School,Self-employed,136072.0,649.0,463450,24,11.81,0,334.84,6,Home,1
459,21,Male,Single,Bachelor,Salaried,153196.0,841.0,88748,60,7.25,2,55.23,2,Home,0
460,25,Male,Single,Bachelor,Salaried,189123.0,354.0,147324,12,14.98,3,76.6,11,Car,0
461,24,Female,Single,PhD,Self-employed,27176.0,660.0,90261,120,5.54,4,329.21,2,Education,1
462,36,Female,Married,Bachelor,Salaried,111310.0,752.0,405222,120,8.0,3,365.4,12,Business,1
463,44,Female,Single,High School,Salaried,169748.0,629.0,249443,12,9.67,4,147.83,13,Education,1
464,36,Male,Married,Master,Self-employed,65177.0,518.0,225667,12,18.31,0,350.23,3,Home,1
465,22,Female,Single,PhD,Self-employed,130623.0,507.0,338027,36,15.2,0,264.56,14,Car,1
466,48,Male,Married,PhD,Self-employed,20997.0,384.0,37171,120,11.05,4,180.24,9,Education,1
467,52,Female,Single,Bachelor,Salaried,194841.0,544.0,33517,120,16.3,2,13.79,5,Car,0
468,47,Female,Single,PhD,Salaried,140179.0,634.0,160346,24,7.5,2,115.23,0,Education,0
469,40,Female,Married,Master,Self-employed,140403.0,511.0,431793,240,20.11,2,299.51,5,Personal,1
470,44,Female,Married,PhD,Self-employed,162303.0,482.0,32648,24,19.24,1,17.74,7,Home,0
471,32,Female,Single,Master,Salaried,115287.0,432.0,336798,120,9.33,5,279.44,11,Home,1
472,55,Male,Married,High School,Salaried,139574.0,649.0,285054,24,17.13,5,202.47,14,Business,1
473,53,Female,Single,High School,Self-employed,141509.0,581.0,262471,120,15.07,5,182.8,14,Home,1
474,53,Male,Single,Master,Self-employed,105447.0,592.0,214691,60,6.22,2,207.05,7,Business,1
475,63,Male,Single,Bachelor,Self-employed,129522.0,568.0,54647,36,10.56,0,37.35,5,Home,0
476,57,Male,Married,PhD,Self-employed,101144.0,496.0,476939,24,24.99,1,472.39,5,Education,1
477,32,Male,Single,Bachelor,Salaried,112693.0,836.0,5424,120,6.99,2,2.92,12,Education,0
478,23,Male,Married,PhD,Salaried,114315.0,319.0,187971,24,15.13,0,162.31,2,Personal,1
479,21,Female,Single,High School,Salaried,47387.0,704.0,31641,240,21.99,1,62.93,13,Education,0
480,53,Female,Married,High School,Salaried,24090.0,414.0,432966,36,11.01,0,1798.71,1,Car,1
481,60,Female,Married,High School,Self-employed,140846.0,325.0,389560,60,10.21,4,275.78,6,Education,1
482,30,Female,Single,PhD,Salaried,176017.0,694.0,479670,12,22.82,0,267.72,7,Business,1
483,63,Male,Married,High School,Self-employed,60239.0,680.0,159226,12,11.1,1,264.98,9,Personal,1
484,64,Female,Single,High School,Salaried,23743.0,822.0,184238,24,18.03,2,777.47,12,Car,1
485,49,Female,Single,High School,Salaried,50924.0,838.0,410208,120,19.81,5,813.15,13,Car,1
486,33,Male,Single,High School,Salaried,161268.0,382.0,301145,240,20.77,1,183.83,5,Home,1
487,32,Male,Single,Bachelor,Self-employed,150160.0,849.0,19546,36,24.9,2,11.08,4,Business,0
488,51,Female,Single,High School,Salaried,111815.0,744.0,177596,60,21.06,2,152.37,3,Education,0
489,22,Female,Married,High School,Self-employed,125312.0,386.0,466771,60,18.14,3,370.25,0,Education,1
490,55,Male,Single,Bachelor,Self-employed,88860.0,686.0,6304,60,22.91,4,1.79,8,Home,0
491,43,Female,Married,Bachelor,Salaried,192472.0,697.0,127722,12,23.11,3,71.88,10,Education,1
492,37,Female,Married,PhD,Self-employed,100399.0,585.0,379592,36,24.46,5,380.65,9,Car,1
493,46,Female,Single,Master,Salaried,68795.0,668.0,447500,12,20.53,1,645.09,3,Education,1
494,28,Female,Married,High School,Self-employed,71553.0,721.0,349512,24,8.9,3,483.57,1,Education,1
495,49,Male,Single,High School,Salaried,123976.0,742.0,93327,60,19.2,5,72.52,3,Car,0
496,46,Male,Married,High School,Self-employed,175183.0,819.0,277166,36,6.5,2,164.71,12,Business,0
497,30,Male,Married,PhD,Self-employed,133566.0,587.0,211958,60,11.36,1,155.64,10,Business,1
498,46,Female,Married,High School,Salaried,139968.0,394.0,82354,12,7.32,3,57.96,4,Car,0
499,54,Female,Single,Master,Salaried,81600.0,340.0,431833,12,24.0,0,536.87,1,Car,1
