Order ID,Customer ID,Category,Sales,Quantity,Discount,Profit,Order Date,Region
11604,1802,Technology,226.84,7,0.2,-10.71,2023-06-07,East
11605,1574,Office Supplies,235.23,1,0.05,24.58,2026-11-25,West
11606,1243,Office Supplies,770.37,7,0.0,198.92,2023-05-23,West
11607,1536,Furniture,531.85,7,0.0,32.49,2026-08-13,East
11608,1601,Office Supplies,165.28,4,0.0,21.01,2022-12-20,South
11609,1074,Furniture,494.16,7,0.2,37.26,2024-05-16,East
11610,1805,Technology,142.96,8,0.0,27.36,2024-08-30,East
11611,1385,Technology,601.45,3,0.3,-128.56,2025-11-19,East
11612,1902,Office Supplies,513.0,2,0.3,-53.08,2024-08-13,West
11613,1209,Technology,663.75,7,0.0,65.97,2022-04-06,South
11614,1474,Office Supplies,329.69,5,0.0,51.99,2022-04-16,East
11615,1417,Technology,315.78,5,0.2,-14.77,2026-08-06,West
11616,1346,Furniture,124.25,5,0.0,34.21,2023-11-09,Central
11617,1528,Furniture,92.13,7,0.0,10.61,2023-05-28,Central
11618,1639,Furniture,657.41,9,0.0,175.5,2026-05-01,East
11619,1938,Furniture,278.63,8,0.1,21.09,2025-06-19,Central
11620,1954,Office Supplies,126.72,6,0.15,-8.64,2024-05-05,South
11621,1875,Technology,194.29,7,0.0,44.91,2027-05-17,Central
11622,1762,Office Supplies,138.85,9,0.0,8.18,2026-02-20,Central
11623,1178,Furniture,308.17,6,0.3,-41.64,2024-02-29,South
11624,1181,Office Supplies,369.44,1,0.15,41.05,2023-05-30,East
11625,1663,Technology,504.37,4,0.1,19.96,2026-08-05,East
11626,1024,Office Supplies,265.33,8,0.15,-18.83,2024-06-16,South
11627,1966,Technology,405.17,7,0.05,45.12,2024-12-20,South
11628,1179,Office Supplies,599.74,3,0.15,17.31,2025-12-10,South
11629,1709,Technology,207.2,3,0.0,29.65,2024-10-04,Central
11630,1500,Technology,77.53,3,0.0,10.05,2025-08-10,South
11631,1855,Furniture,510.7,1,0.15,50.24,2024-01-07,West
11632,1160,Technology,1085.1,1,0.05,34.02,2022-10-29,Central
11633,1176,Furniture,365.26,6,0.3,-22.54,2025-04-08,East
11634,1284,Furniture,406.71,1,0.0,102.94,2023-10-08,East
11635,1062,Furniture,351.98,5,0.3,-40.82,2024-11-30,East
11636,1661,Office Supplies,332.09,4,0.3,-1.66,2022-08-19,Central
11637,1665,Office Supplies,171.58,5,0.0,19.18,2025-12-03,West
11638,1155,Office Supplies,562.89,7,0.15,-56.35,2024-01-08,South
11639,1881,Office Supplies,264.66,6,0.05,40.36,2026-08-02,South
11640,1468,Technology,209.8,9,0.3,-9.1,2026-07-04,East
11641,1048,Technology,469.68,6,0.05,63.05,2024-09-23,East
11642,1966,Office Supplies,372.35,9,0.15,26.14,2022-10-24,Central
11643,1848,Technology,430.26,4,0.05,97.95,2023-03-31,West
11644,1083,Technology,254.34,1,0.0,53.06,2024-12-16,South
11645,1360,Furniture,193.23,1,0.0,46.57,2024-07-30,Central
11646,1688,Furniture,180.86,7,0.05,2.04,2026-07-17,South
11647,1147,Furniture,420.85,3,0.15,-13.54,2022-08-28,East
11648,1629,Furniture,298.15,2,0.1,47.42,2026-06-10,South
11649,1341,Technology,235.93,6,0.1,7.79,2025-04-14,West
11650,1475,Office Supplies,397.72,6,0.0,64.23,2024-12-22,West
11651,1062,Technology,170.48,7,0.05,12.42,2023-07-05,East
11652,1700,Technology,350.79,5,0.0,70.8,2022-05-18,West
11653,1359,Technology,676.99,8,0.2,-39.41,2023-03-30,West
11654,1560,Furniture,1122.85,7,0.3,-115.96,2026-11-12,Central
11655,1326,Furniture,510.84,2,0.05,16.53,2026-01-12,South
11656,1768,Furniture,641.88,1,0.0,42.34,2025-06-03,East
11657,1735,Office Supplies,392.25,9,0.0,52.01,2023-03-19,East
11658,1140,Technology,282.54,5,0.1,7.52,2025-05-14,East
11659,1989,Office Supplies,231.22,5,0.1,32.01,2026-08-27,East
11660,1214,Furniture,368.77,4,0.15,-43.31,2022-01-27,East
11661,1434,Office Supplies,234.2,2,0.0,22.05,2023-04-02,West
11662,1890,Technology,213.54,5,0.15,9.77,2023-11-26,Central
11663,1951,Technology,100.77,2,0.1,4.74,2023-12-11,East
11664,1722,Furniture,385.04,7,0.0,23.67,2024-04-28,Central
11665,1317,Furniture,323.14,9,0.05,0.09,2024-08-06,Central
11666,1031,Office Supplies,392.26,9,0.0,116.51,2022-04-17,West
11667,1669,Furniture,915.48,6,0.05,158.95,2023-03-20,East
11668,1284,Furniture,189.48,1,0.2,-19.93,2026-09-21,West
11669,1304,Technology,231.5,6,0.05,29.49,2022-02-05,East
11670,1428,Furniture,576.06,5,0.2,-79.04,2023-08-20,West
11671,1476,Furniture,618.61,4,0.1,34.06,2022-06-04,Central
11672,1285,Technology,271.65,6,0.0,57.66,2025-04-07,East
11673,1143,Technology,386.95,6,0.1,67.22,2024-03-06,South
11674,1423,Office Supplies,430.32,6,0.05,23.71,2022-09-29,Central
11675,1018,Furniture,294.6,2,0.0,76.62,2026-04-20,South
11676,1017,Technology,234.25,7,0.0,18.83,2025-12-14,Central
11677,1768,Office Supplies,169.21,4,0.05,9.15,2025-04-22,West
11678,1589,Office Supplies,345.03,9,0.0,20.46,2026-06-23,East
11679,1370,Furniture,541.31,2,0.0,46.12,2025-06-14,Central
11680,1174,Furniture,541.22,5,0.05,116.98,2027-04-23,West
11681,1193,Office Supplies,225.87,4,0.0,37.24,2026-03-13,East
11682,1501,Technology,242.87,9,0.3,-32.36,2026-01-04,East
11683,1987,Office Supplies,538.64,4,0.0,156.17,2024-09-07,Central
11684,1112,Furniture,691.95,8,0.15,71.68,2022-05-02,East
11685,1113,Technology,321.76,8,0.05,60.91,2025-12-11,Central
11686,1221,Technology,469.1,6,0.15,61.94,2026-04-08,East
11687,1677,Office Supplies,286.04,6,0.0,30.04,2025-10-30,South
11688,1946,Furniture,732.74,8,0.3,-10.23,2026-05-18,West
11689,1830,Office Supplies,447.17,9,0.05,72.24,2025-09-11,South
11690,1643,Office Supplies,469.69,5,0.2,-7.96,2026-02-12,Central
11691,1896,Office Supplies,458.06,1,0.0,114.16,2022-05-30,South
11692,1263,Technology,375.44,1,0.0,51.29,2023-12-08,Central
11693,1924,Technology,395.38,2,0.1,65.01,2024-09-21,East
11694,1054,Furniture,628.35,5,0.0,72.65,2026-06-04,East
11695,1870,Furniture,239.37,4,0.05,21.67,2026-02-22,Central
11696,1642,Office Supplies,388.1,1,0.0,29.87,2027-01-25,South
11697,1799,Office Supplies,314.17,4,0.1,43.0,2022-06-02,East
11698,1777,Office Supplies,553.64,4,0.3,-104.71,2024-11-06,West
11699,1457,Furniture,471.41,4,0.05,56.94,2023-07-05,East
11700,1978,Technology,253.72,1,0.2,-11.18,2024-04-24,West
11701,1877,Technology,379.08,9,0.05,94.15,2025-10-03,South
11702,1161,Office Supplies,311.04,3,0.05,23.07,2026-01-22,West
11703,1379,Office Supplies,360.82,4,0.3,5.01,2025-05-10,West
11704,1992,Office Supplies,250.41,5,0.2,3.25,2025-12-17,West
11705,1086,Office Supplies,258.43,7,0.15,14.9,2022-10-07,West
11706,1054,Furniture,111.81,6,0.0,16.16,2023-02-26,East
11707,1475,Technology,166.4,5,0.05,32.38,2026-06-12,West
11708,1799,Office Supplies,774.43,8,0.0,215.47,2024-09-19,East
11709,1177,Furniture,254.25,1,0.05,45.99,2026-01-28,West
11710,1390,Office Supplies,615.37,7,0.05,37.19,2027-05-31,Central
11711,1348,Office Supplies,638.65,6,0.2,44.68,2027-01-10,South
11712,1007,Technology,230.19,5,0.2,-11.04,2024-03-14,West
11713,1832,Office Supplies,102.54,7,0.05,15.22,2022-12-21,Central
11714,1312,Technology,109.63,3,0.0,28.27,2026-05-25,West
11715,1758,Technology,232.59,1,0.2,-16.88,2023-01-13,West
11716,1834,Technology,293.53,9,0.0,72.25,2025-02-21,West
11717,1983,Furniture,395.19,2,0.1,44.45,2022-03-21,Central
11718,1982,Furniture,677.14,3,0.0,185.09,2026-04-30,South
11719,1442,Technology,388.2,8,0.0,36.1,2024-09-14,Central
11720,1766,Office Supplies,381.39,9,0.3,-31.33,2022-08-21,South
11721,1327,Technology,499.29,3,0.0,128.92,2026-02-12,West
11722,1053,Office Supplies,245.14,6,0.05,-0.8,2022-06-03,East
11723,1760,Technology,381.9,7,0.0,29.81,2024-06-25,West
11724,1238,Office Supplies,425.53,1,0.3,-35.9,2026-09-12,South
11725,1228,Furniture,531.11,7,0.2,-42.83,2025-12-03,Central
11726,1578,Office Supplies,474.22,4,0.0,139.37,2024-11-20,West
11727,1050,Technology,644.81,5,0.0,61.67,2026-06-09,Central
11728,1608,Furniture,273.78,8,0.1,13.81,2026-04-30,Central
11729,1603,Office Supplies,408.71,4,0.0,97.36,2026-03-07,Central
11730,1263,Office Supplies,66.76,4,0.1,5.68,2023-01-06,West
11731,1417,Office Supplies,277.51,8,0.0,54.19,2022-11-19,Central
11732,1802,Office Supplies,240.11,5,0.0,43.81,2022-11-28,Central
11733,1095,Office Supplies,559.07,6,0.1,78.65,2022-08-31,West
11734,1087,Furniture,381.83,5,0.0,41.52,2026-04-25,Central
11735,1077,Furniture,436.91,1,0.2,-38.71,2023-03-06,West
11736,1287,Furniture,301.47,7,0.0,26.79,2025-04-20,South
11737,1119,Furniture,470.73,6,0.0,93.67,2024-03-19,South
11738,1813,Technology,488.13,2,0.3,-97.64,2026-02-05,South
11739,1490,Furniture,273.33,7,0.05,27.16,2023-01-11,Central
11740,1911,Office Supplies,306.98,6,0.15,4.37,2022-03-22,East
11741,1451,Office Supplies,326.74,5,0.0,18.52,2026-04-23,East
11742,1499,Furniture,372.33,8,0.1,-13.34,2027-03-07,Central
11743,1164,Office Supplies,186.6,5,0.15,10.43,2023-02-24,East
11744,1181,Furniture,202.66,2,0.0,31.87,2023-04-12,West
11745,1468,Office Supplies,328.21,6,0.2,28.66,2025-12-22,East
11746,1909,Technology,619.24,1,0.1,67.42,2024-12-16,Central
11747,1734,Technology,516.25,5,0.0,26.86,2025-09-07,Central
11748,1822,Furniture,211.73,6,0.1,19.22,2026-04-15,West
11749,1943,Furniture,477.89,7,0.1,-16.49,2026-02-27,South
11750,1977,Furniture,237.12,2,0.0,58.15,2025-07-13,Central
11751,1006,Office Supplies,220.42,1,0.05,50.58,2025-06-04,West
11752,1329,Furniture,499.34,6,0.0,91.28,2024-04-08,East
11753,1774,Technology,230.82,3,0.05,42.0,2027-06-06,East
11754,1672,Office Supplies,210.18,5,0.15,-3.81,2024-03-14,West
11755,1150,Furniture,373.64,2,0.05,38.25,2024-12-13,West
11756,1084,Office Supplies,254.9,1,0.3,-17.81,2026-06-21,Central
11757,1146,Office Supplies,127.08,1,0.0,11.67,2027-06-08,East
11758,1623,Furniture,290.84,4,0.05,19.26,2024-09-04,West
11759,1380,Office Supplies,200.57,2,0.15,3.89,2022-01-04,East
11760,1914,Technology,370.51,1,0.05,65.95,2026-01-02,West
11761,1547,Technology,898.51,6,0.05,74.96,2025-08-26,East
11762,1284,Office Supplies,849.7,4,0.0,239.56,2027-03-18,South
11763,1699,Furniture,660.65,7,0.0,48.63,2023-08-26,Central
11764,1081,Office Supplies,362.34,6,0.0,51.71,2025-01-17,East
11765,1513,Technology,353.18,5,0.3,-60.3,2022-11-16,South
11766,1896,Office Supplies,438.01,2,0.0,46.65,2025-10-30,East
11767,1814,Office Supplies,176.25,5,0.2,-4.42,2026-06-16,East
11768,1708,Technology,318.61,9,0.1,2.05,2023-05-16,South
11769,1915,Office Supplies,410.67,9,0.0,26.28,2026-08-13,East
11770,1522,Office Supplies,575.23,2,0.05,16.13,2025-06-11,East
11771,1745,Furniture,151.42,7,0.2,1.18,2027-04-29,Central
11772,1385,Furniture,1147.05,4,0.2,-65.23,2025-09-22,South
11773,1706,Technology,393.77,3,0.0,98.08,2023-07-25,South
11774,1470,Technology,273.31,1,0.0,36.39,2022-07-04,West
11775,1118,Technology,328.07,3,0.0,65.01,2026-01-01,East
11776,1395,Furniture,416.1,9,0.0,72.29,2023-07-10,Central
11777,1531,Technology,85.36,9,0.1,13.09,2025-04-18,East
11778,1260,Technology,292.75,7,0.2,-10.43,2025-01-04,East
11779,1804,Technology,530.22,3,0.0,123.35,2026-08-07,West
11780,1933,Furniture,205.01,3,0.15,-14.66,2026-06-25,East
11781,1255,Office Supplies,932.15,4,0.1,104.98,2024-06-11,Central
11782,1733,Technology,401.86,7,0.0,67.01,2025-07-19,Central
11783,1904,Office Supplies,187.18,7,0.0,52.78,2022-02-24,West
11784,1225,Technology,209.79,2,0.15,-5.56,2026-09-21,East
11785,1052,Office Supplies,517.12,5,0.2,-47.22,2024-05-12,Central
11786,1939,Furniture,444.58,7,0.1,38.72,2027-02-14,East
11787,1866,Furniture,438.47,7,0.0,48.6,2022-03-18,East
11788,1499,Technology,387.55,6,0.0,31.89,2022-10-23,East
11789,1505,Office Supplies,398.19,8,0.0,105.26,2025-05-27,West
11790,1853,Furniture,464.11,3,0.1,38.6,2025-07-24,East
11791,1363,Technology,497.9,1,0.15,68.13,2026-05-21,Central
11792,1279,Technology,390.25,3,0.0,100.6,2026-07-30,East
11793,1592,Furniture,349.02,2,0.2,-35.94,2024-01-16,Central
11794,1713,Furniture,218.21,2,0.1,17.74,2026-10-01,East
11795,1157,Technology,365.48,2,0.1,-8.15,2025-07-13,Central
11796,1631,Office Supplies,352.18,5,0.3,9.44,2027-05-31,Central
11797,1058,Office Supplies,405.67,1,0.0,61.28,2024-06-18,East
11798,1726,Office Supplies,285.86,4,0.3,-67.88,2022-02-12,East
11799,1127,Technology,388.21,5,0.0,48.79,2025-10-16,Central
11800,1735,Furniture,384.77,2,0.0,63.55,2025-06-05,South
11801,1720,Technology,386.64,5,0.2,-52.57,2022-08-15,West
11802,1881,Furniture,208.72,4,0.3,-22.77,2024-12-22,South
11803,1114,Office Supplies,175.34,8,0.05,33.24,2022-06-20,South
11804,1208,Office Supplies,796.58,1,0.1,115.72,2024-08-20,East
11805,1525,Furniture,518.69,5,0.15,-15.81,2024-02-01,West
11806,1520,Furniture,326.24,1,0.2,-7.96,2024-04-29,South
11807,1551,Technology,370.45,4,0.0,99.45,2026-11-21,East
11808,1961,Office Supplies,296.52,8,0.2,-16.68,2022-11-03,South
11809,1236,Technology,408.63,1,0.05,84.84,2026-11-09,South
11810,1280,Technology,401.3,2,0.05,19.44,2023-07-22,East
11811,1358,Technology,408.7,1,0.05,65.46,2026-09-03,East
11812,1200,Office Supplies,220.75,7,0.05,30.54,2027-04-28,East
11813,1757,Technology,476.5,2,0.3,-33.08,2024-09-18,West
11814,1277,Technology,383.7,1,0.05,86.65,2022-02-03,South
11815,1234,Technology,400.49,6,0.3,-106.95,2024-04-06,East
11816,1493,Technology,61.95,6,0.0,8.47,2026-07-24,Central
11817,1003,Technology,256.88,2,0.15,12.76,2022-05-10,South
11818,1665,Technology,513.79,1,0.2,45.21,2025-11-18,Central
11819,1441,Office Supplies,397.93,3,0.1,15.64,2025-03-20,West
11820,1028,Technology,591.13,5,0.1,89.4,2023-10-17,East
11821,1108,Furniture,485.84,6,0.1,13.89,2023-09-22,Central
11822,1609,Technology,365.23,3,0.2,-55.09,2026-10-06,West
11823,1726,Technology,494.94,9,0.2,-16.7,2025-11-08,East
11824,1804,Office Supplies,102.38,5,0.0,7.45,2026-11-06,Central
11825,1074,Office Supplies,643.58,2,0.2,-54.14,2024-11-06,Central
11826,1837,Furniture,214.56,6,0.05,4.12,2023-08-17,West
11827,1145,Furniture,212.16,8,0.0,29.51,2024-11-03,East
11828,1127,Office Supplies,579.48,6,0.2,-29.85,2022-03-22,East
11829,1852,Office Supplies,242.02,4,0.05,35.6,2025-05-15,Central
11830,1041,Technology,152.07,6,0.2,-2.51,2022-07-23,Central
11831,1355,Office Supplies,273.59,8,0.0,43.03,2025-11-03,Central
11832,1040,Furniture,37.24,8,0.0,3.97,2026-12-13,East
11833,1933,Technology,445.15,2,0.05,53.2,2026-04-17,West
11834,1033,Furniture,444.13,8,0.0,128.05,2022-01-23,West
11835,1016,Technology,289.51,6,0.15,29.14,2023-09-06,East
11836,1676,Office Supplies,717.4,2,0.0,61.92,2025-03-31,South
11837,1152,Furniture,140.17,1,0.05,1.35,2026-06-22,West
11838,1997,Technology,321.35,6,0.0,91.06,2022-05-24,Central
11839,1377,Technology,400.14,7,0.0,72.7,2027-05-08,South
11840,1587,Office Supplies,216.94,5,0.15,13.94,2022-04-14,South
11841,1598,Office Supplies,131.03,8,0.0,32.13,2025-11-06,West
11842,1628,Office Supplies,408.2,9,0.1,13.62,2026-01-18,South
11843,1873,Furniture,450.64,4,0.3,-76.29,2025-12-11,South
11844,1341,Technology,149.8,7,0.1,23.57,2022-11-20,West
11845,1980,Office Supplies,153.53,8,0.2,-4.72,2025-04-09,West
11846,1026,Furniture,664.36,6,0.0,58.75,2023-07-30,South
11847,1824,Furniture,593.55,2,0.0,49.45,2026-11-15,Central
11848,1286,Furniture,282.91,7,0.2,-13.59,2026-05-26,East
11849,1645,Office Supplies,727.48,9,0.15,52.8,2022-10-01,South
11850,1730,Office Supplies,560.29,5,0.1,30.09,2023-03-28,South
11851,1167,Technology,1008.89,2,0.1,-20.59,2024-05-30,Central
11852,1609,Technology,327.87,4,0.05,78.51,2022-05-05,South
11853,1267,Office Supplies,579.22,3,0.0,53.54,2025-11-07,South
11854,1748,Furniture,642.99,4,0.15,-27.1,2022-11-13,East
11855,1820,Furniture,168.61,7,0.1,7.78,2027-02-10,East
11856,1454,Furniture,270.79,8,0.05,14.98,2022-04-17,East
11857,1905,Technology,508.4,1,0.2,-31.03,2026-08-11,West
11858,1684,Furniture,351.03,8,0.0,98.32,2024-06-25,West
11859,1400,Technology,283.0,5,0.0,76.35,2026-01-26,East
11860,1921,Technology,640.41,7,0.2,9.85,2023-03-06,East
11861,1980,Furniture,219.34,1,0.15,5.32,2023-12-05,West
11862,1475,Furniture,271.82,2,0.05,40.71,2025-09-22,Central
11863,1701,Office Supplies,456.59,1,0.0,50.62,2026-10-28,South
11864,1633,Office Supplies,484.18,5,0.0,30.53,2026-11-13,South
11865,1557,Furniture,139.52,6,0.1,26.82,2026-02-28,East
11866,1575,Technology,540.73,9,0.0,52.27,2024-08-29,Central
11867,1129,Technology,269.01,8,0.2,-41.87,2022-12-28,West
11868,1821,Technology,360.35,7,0.3,-56.61,2024-03-06,East
11869,1362,Technology,487.72,5,0.2,-36.01,2023-03-08,Central
11870,1704,Technology,205.43,3,0.0,11.22,2023-11-06,Central
11871,1818,Office Supplies,682.38,9,0.15,-15.77,2026-03-24,Central
11872,1692,Furniture,191.97,5,0.0,27.75,2024-05-08,West
11873,1291,Office Supplies,216.45,3,0.0,47.82,2025-11-30,West
11874,1370,Technology,325.36,3,0.0,34.85,2024-10-10,South
11875,1793,Technology,595.55,3,0.0,92.76,2025-11-01,South
11876,1028,Technology,380.49,6,0.3,-51.68,2025-03-21,Central
11877,1148,Technology,398.64,1,0.0,108.49,2025-09-07,Central
11878,1778,Furniture,199.18,4,0.0,26.2,2026-06-19,West
11879,1295,Technology,341.59,8,0.3,-56.6,2025-05-22,South
11880,1010,Furniture,291.69,3,0.0,50.26,2023-07-30,Central
11881,1511,Technology,225.32,5,0.15,21.12,2024-12-24,South
11882,1675,Furniture,430.87,2,0.0,33.38,2024-06-11,South
11883,1112,Office Supplies,399.83,2,0.0,62.44,2022-09-27,Central
11884,1186,Technology,579.81,7,0.3,-186.62,2026-04-10,West
11885,1806,Furniture,348.74,3,0.0,20.36,2025-01-28,Central
11886,1743,Office Supplies,352.35,5,0.1,25.97,2025-02-02,Central
11887,1226,Technology,462.79,3,0.0,57.64,2025-02-28,South
11888,1309,Technology,521.85,6,0.0,136.35,2025-11-13,Central
11889,1097,Technology,629.31,3,0.0,126.2,2025-09-06,West
11890,1054,Furniture,179.87,8,0.0,29.41,2023-03-14,Central
11891,1622,Furniture,312.71,2,0.0,47.53,2024-11-08,West
11892,1663,Office Supplies,640.83,3,0.15,5.93,2022-08-13,West
11893,1757,Furniture,368.31,8,0.05,0.53,2026-06-30,South
11894,1405,Furniture,433.74,8,0.0,118.5,2026-05-09,East
11895,1068,Technology,203.78,1,0.05,52.13,2024-09-16,East
11896,1311,Technology,218.11,8,0.3,-37.78,2023-04-05,South
11897,1288,Technology,724.67,2,0.3,-138.79,2023-01-29,Central
11898,1761,Technology,933.83,7,0.15,-97.72,2025-06-03,South
11899,1547,Technology,237.85,6,0.2,-5.4,2024-06-30,West
11900,1750,Technology,274.0,2,0.0,59.01,2025-10-15,East
11901,1147,Technology,768.31,5,0.0,201.28,2025-12-24,South
11902,1466,Office Supplies,463.91,7,0.1,57.8,2027-05-03,Central
11903,1738,Office Supplies,204.95,8,0.1,18.33,2022-01-15,South
11904,1243,Office Supplies,411.17,3,0.05,57.09,2023-07-14,East
11905,1490,Office Supplies,314.51,1,0.05,50.21,2026-08-02,South
11906,1848,Technology,467.34,7,0.3,-57.01,2024-09-30,South
11907,1957,Office Supplies,378.96,5,0.2,-9.46,2026-04-19,East
11908,1506,Technology,280.55,5,0.05,40.48,2027-05-10,West
11909,1364,Office Supplies,303.03,7,0.15,16.87,2023-02-18,West
11910,1481,Furniture,363.81,1,0.0,76.76,2025-10-10,East
11911,1200,Office Supplies,128.14,8,0.0,26.04,2026-01-20,South
11912,1153,Office Supplies,281.6,5,0.0,64.71,2026-10-12,East
11913,1449,Technology,457.69,8,0.05,67.03,2026-04-04,West
11914,1500,Office Supplies,233.51,5,0.0,42.02,2024-09-25,Central
11915,1072,Furniture,343.19,7,0.2,19.32,2025-05-04,South
11916,1712,Technology,262.99,3,0.0,42.7,2027-02-05,West
11917,1295,Technology,528.91,2,0.1,17.34,2022-04-25,South
11918,1016,Office Supplies,389.48,6,0.0,19.61,2025-12-11,East
11919,1640,Technology,307.23,5,0.0,58.37,2025-10-07,Central
11920,1216,Technology,840.26,9,0.2,-36.92,2024-09-02,East
11921,1060,Technology,345.52,4,0.1,67.75,2025-01-03,Central
11922,1938,Technology,459.95,3,0.3,-61.98,2026-08-13,South
11923,1615,Technology,520.06,9,0.3,-131.31,2022-02-05,South
11924,1041,Technology,1188.34,8,0.0,119.37,2022-08-30,East
11925,1024,Furniture,466.71,6,0.0,31.57,2026-08-14,Central
11926,1038,Office Supplies,215.6,1,0.2,11.3,2022-03-04,Central
11927,1802,Furniture,263.98,1,0.3,-24.9,2023-10-28,South
11928,1130,Technology,352.94,6,0.1,34.49,2023-05-24,East
11929,1497,Technology,337.83,3,0.15,24.96,2022-07-07,Central
11930,1228,Office Supplies,198.85,3,0.15,-1.06,2024-01-05,South
11931,1107,Furniture,1168.25,6,0.0,314.36,2022-04-03,West
11932,1171,Office Supplies,544.14,3,0.1,30.88,2022-01-05,East
11933,1434,Furniture,648.45,6,0.2,-4.88,2026-01-01,West
11934,1477,Technology,925.0,5,0.1,141.78,2025-04-04,East
11935,1101,Office Supplies,514.12,4,0.0,136.44,2026-01-09,South
11936,1865,Office Supplies,390.37,8,0.0,35.53,2022-01-25,Central
11937,1523,Technology,727.12,2,0.0,41.08,2023-05-23,Central
11938,1274,Office Supplies,394.61,7,0.0,28.61,2022-04-08,Central
11939,1612,Furniture,297.53,4,0.3,-70.49,2025-07-15,East
11940,1043,Furniture,95.51,2,0.0,27.99,2023-10-24,South
11941,1954,Furniture,518.32,7,0.0,98.29,2025-11-17,West
11942,1816,Furniture,688.54,1,0.0,98.68,2026-11-23,South
11943,1956,Technology,403.26,4,0.1,62.06,2026-06-08,West
11944,1016,Office Supplies,495.01,9,0.05,48.56,2025-08-01,East
11945,1329,Furniture,205.94,4,0.0,26.53,2023-11-15,East
11946,1568,Technology,201.64,3,0.0,57.53,2026-10-23,West
11947,1822,Office Supplies,908.08,2,0.0,238.26,2025-02-06,West
11948,1496,Office Supplies,367.31,3,0.05,81.82,2022-01-27,West
11949,1814,Technology,389.6,1,0.0,69.38,2026-11-17,South
11950,1011,Technology,474.43,8,0.3,-64.88,2022-02-24,West
11951,1317,Furniture,208.57,1,0.05,7.82,2025-03-02,East
11952,1591,Office Supplies,486.65,3,0.0,94.07,2024-12-11,East
11953,1215,Office Supplies,887.75,3,0.15,145.76,2026-02-25,Central
11954,1338,Technology,273.84,2,0.0,33.61,2026-11-24,West
11955,1775,Office Supplies,653.58,5,0.1,72.2,2024-02-20,South
11956,1990,Furniture,371.07,3,0.0,64.05,2022-10-25,South
11957,1660,Office Supplies,297.07,3,0.1,-13.01,2025-11-23,South
11958,1080,Technology,1037.84,8,0.15,76.74,2026-06-03,Central
11959,1726,Technology,828.24,4,0.3,-85.28,2024-11-07,East
11960,1484,Furniture,661.59,4,0.0,137.52,2024-03-28,South
11961,1373,Furniture,462.65,3,0.0,33.04,2026-11-29,East
11962,1975,Office Supplies,392.9,1,0.05,85.47,2024-05-04,Central
11963,1709,Office Supplies,629.91,8,0.3,-133.88,2026-07-01,West
11964,1199,Technology,402.55,1,0.3,-82.91,2027-04-17,West
11965,1536,Furniture,98.94,7,0.0,8.14,2027-06-11,West
11966,1465,Furniture,182.45,5,0.0,52.27,2023-07-13,South
11967,1088,Furniture,926.01,4,0.05,173.54,2025-06-23,West
11968,1267,Office Supplies,440.53,4,0.0,103.71,2023-05-18,South
11969,1654,Furniture,346.78,8,0.0,60.63,2025-01-17,Central
11970,1570,Technology,658.64,6,0.0,111.1,2022-07-22,Central
11971,1921,Technology,257.67,1,0.1,-2.71,2024-08-03,South
11972,1488,Office Supplies,448.29,8,0.3,-47.04,2022-08-28,East
11973,1876,Office Supplies,468.12,2,0.3,-37.96,2023-05-05,West
11974,1537,Furniture,301.78,6,0.0,88.81,2026-12-09,West
11975,1046,Office Supplies,431.58,9,0.1,58.59,2024-11-02,West
11976,1287,Technology,228.22,1,0.2,2.66,2023-10-11,South
11977,1777,Furniture,191.11,6,0.0,16.79,2025-08-31,Central
11978,1015,Technology,373.96,8,0.1,61.61,2023-11-16,West
11979,1710,Furniture,541.46,2,0.05,11.68,2026-11-01,Central
11980,1400,Office Supplies,435.05,5,0.0,42.34,2025-05-06,West
11981,1918,Furniture,374.49,6,0.05,15.67,2022-08-31,West
11982,1793,Furniture,318.56,5,0.0,60.28,2023-05-22,South
11983,1980,Technology,315.09,3,0.1,37.51,2024-12-02,East
11984,1085,Technology,171.74,4,0.0,22.08,2025-09-15,South
11985,1249,Furniture,696.95,7,0.0,49.6,2026-12-20,West
11986,1390,Office Supplies,469.75,4,0.0,78.04,2026-06-03,West
11987,1781,Office Supplies,584.94,9,0.2,46.62,2025-12-23,East
11988,1334,Technology,424.83,2,0.05,20.51,2026-12-20,Central
11989,1628,Office Supplies,272.69,5,0.1,10.77,2026-11-03,Central
11990,1518,Technology,165.64,8,0.1,23.78,2023-09-05,West
11991,1136,Office Supplies,372.09,5,0.05,92.03,2022-06-11,Central
11992,1882,Furniture,218.53,8,0.0,65.04,2023-10-18,West
11993,1687,Technology,244.48,8,0.15,15.45,2024-08-16,East
11994,1839,Technology,719.88,9,0.0,69.86,2023-09-13,East
11995,1497,Furniture,660.35,6,0.0,68.01,2025-12-29,West
11996,1826,Technology,421.31,4,0.15,-16.81,2025-06-10,East
11997,1726,Office Supplies,338.25,3,0.0,43.81,2022-04-21,South
11998,1476,Office Supplies,149.58,5,0.0,43.25,2027-05-06,South
11999,1593,Technology,121.38,6,0.05,23.88,2024-07-22,East
12000,1222,Office Supplies,517.72,3,0.05,91.5,2025-06-09,West
