customer_id,age,gender,city,annual_income,spending_score,membership_years,total_orders,avg_order_value,last_purchase_days,preferred_category,churn
1563,62,Male,Chicago,78565.0,93.0,3,57,277,145,Home,0
1564,60,Male,Houston,50930.0,9.0,7,5,237,42,Home,0
1565,51,Male,Dallas,77233.0,33.0,7,35,498,350,Home,1
1566,26,Female,New York,102821.0,60.0,9,36,109,200,Fashion,1
1567,43,Female,Chicago,34380.0,93.0,6,1,331,174,Home,0
1568,19,Female,San Francisco,96896.0,77.0,1,14,371,335,Electronics,0
1569,26,Female,Los Angeles,90934.0,21.0,8,9,29,95,Sports,1
1570,26,Female,San Francisco,75830.0,58.0,1,30,106,217,Fashion,1
1571,57,Female,Dallas,25529.0,85.0,3,24,269,111,Home,0
1572,34,Male,Dallas,141292.0,69.0,5,4,345,353,Beauty,0
1573,18,Male,Houston,114598.0,10.0,8,50,170,180,Sports,0
1574,42,Female,Chicago,122222.0,6.0,9,14,495,163,Groceries,0
1575,60,Female,New York,102987.0,13.0,7,25,132,119,Fashion,0
1576,57,Male,San Francisco,69178.0,65.0,9,4,49,325,Beauty,0
1577,59,Male,Miami,26937.0,20.0,3,25,147,228,Groceries,1
1578,42,Male,San Francisco,141952.0,57.0,5,10,97,145,Beauty,1
1579,56,Female,Phoenix,59886.0,46.0,10,35,440,308,Home,0
1580,52,Female,Phoenix,69699.0,8.0,8,55,74,142,Fashion,0
1581,20,Female,New York,96396.0,10.0,1,7,499,122,Home,0
1582,67,Male,New York,110678.0,73.0,8,42,324,285,Groceries,0
1583,54,Male,Phoenix,45279.0,67.0,7,13,53,226,Electronics,0
1584,61,Female,Miami,,,1,4,124,360,Beauty,1
1585,61,Female,Chicago,130776.0,12.0,10,50,191,257,Electronics,1
1586,68,Male,Phoenix,121444.0,10.0,10,43,41,285,Groceries,0
1587,47,Male,New York,126300.0,25.0,6,57,306,165,Home,0
1588,55,Male,Houston,133793.0,49.0,1,36,410,221,Sports,0
1589,51,Male,Los Angeles,136278.0,49.0,2,56,124,69,Beauty,0
1590,29,Female,Miami,99737.0,89.0,5,14,168,309,Sports,0
1591,36,Male,Dallas,60544.0,11.0,2,18,291,224,Fashion,0
1592,54,Male,Miami,123247.0,62.0,10,8,295,124,Beauty,0
1593,61,Male,Houston,131190.0,36.0,1,32,318,344,Electronics,1
1594,66,Female,Houston,28997.0,39.0,6,27,191,339,Sports,0
1595,34,Female,Dallas,126102.0,53.0,8,42,66,12,Groceries,0
1596,27,Male,San Francisco,105711.0,90.0,8,37,133,52,Fashion,1
1597,66,Male,New York,136045.0,78.0,8,23,294,129,Beauty,0
1598,64,Male,Phoenix,60860.0,56.0,6,7,323,135,Groceries,0
1599,29,Female,San Francisco,23225.0,1.0,3,12,499,145,Fashion,0
1600,33,Female,Chicago,130114.0,56.0,1,25,226,127,Electronics,0
1601,41,Female,Miami,79470.0,4.0,2,3,472,226,Groceries,1
1602,36,Male,Dallas,133218.0,30.0,5,26,414,71,Beauty,0
1603,25,Female,Miami,148854.0,12.0,10,4,482,273,Fashion,1
1604,48,Male,San Francisco,120764.0,35.0,5,42,432,187,Home,1
1605,38,Male,Houston,127041.0,77.0,10,36,261,3,Beauty,0
1606,34,Male,Phoenix,132224.0,52.0,1,15,320,285,Beauty,0
1607,40,Female,Miami,,,1,32,215,22,Beauty,0
1608,54,Male,Chicago,71880.0,87.0,9,29,183,166,Beauty,0
1609,33,Female,Houston,,,2,10,195,310,Home,0
1610,23,Female,Chicago,108646.0,52.0,7,21,362,363,Groceries,0
1611,25,Male,Phoenix,96290.0,80.0,10,54,290,246,Groceries,0
1612,42,Male,Miami,76633.0,7.0,4,16,129,234,Groceries,1
1613,35,Female,Los Angeles,46655.0,22.0,7,47,191,325,Electronics,1
1614,42,Male,San Francisco,141118.0,93.0,8,19,470,158,Home,0
1615,29,Female,Miami,63601.0,75.0,5,29,371,151,Home,0
1616,32,Male,San Francisco,23114.0,56.0,1,52,221,213,Fashion,1
1617,43,Female,Phoenix,46502.0,97.0,4,51,187,218,Sports,0
1618,58,Female,Miami,69768.0,58.0,10,18,121,246,Groceries,1
1619,62,Female,San Francisco,68128.0,93.0,3,58,105,303,Sports,0
1620,43,Female,Dallas,40028.0,64.0,10,44,161,276,Fashion,0
1621,64,Male,San Francisco,75565.0,12.0,5,57,466,151,Home,0
1622,49,Male,Miami,103123.0,7.0,10,16,356,196,Fashion,1
1623,27,Female,New York,128255.0,55.0,10,1,232,21,Beauty,0
1624,33,Female,Miami,55333.0,62.0,6,48,70,257,Fashion,1
1625,24,Male,Miami,23174.0,90.0,2,2,131,17,Fashion,0
1626,34,Male,San Francisco,137769.0,73.0,7,56,482,51,Beauty,0
1627,40,Male,Chicago,55398.0,98.0,3,15,461,270,Sports,0
1628,43,Male,Los Angeles,55929.0,77.0,1,39,290,315,Beauty,0
1629,38,Male,Chicago,24321.0,55.0,10,28,84,83,Electronics,0
1630,39,Male,San Francisco,143549.0,36.0,3,1,363,306,Fashion,0
1631,24,Female,Chicago,115971.0,89.0,9,5,202,124,Fashion,1
1632,31,Male,Houston,131508.0,24.0,10,42,351,290,Sports,0
1633,32,Male,New York,75421.0,44.0,6,22,29,262,Home,0
1634,24,Female,Chicago,92635.0,17.0,6,53,253,49,Beauty,0
1635,26,Male,Dallas,43760.0,2.0,4,36,317,6,Home,0
1636,68,Male,Phoenix,31360.0,13.0,8,46,263,117,Electronics,0
1637,65,Male,Dallas,30313.0,31.0,5,13,370,118,Beauty,1
1638,25,Male,Phoenix,131806.0,93.0,7,1,286,263,Electronics,1
1639,67,Male,Miami,105998.0,28.0,9,16,137,353,Electronics,0
1640,40,Female,Houston,25801.0,60.0,5,55,163,129,Electronics,0
1641,46,Male,New York,34130.0,27.0,5,41,400,171,Groceries,0
1642,35,Female,Dallas,34271.0,15.0,4,22,220,27,Beauty,0
1643,48,Female,New York,36075.0,95.0,6,32,258,199,Beauty,0
1644,47,Male,Dallas,122455.0,79.0,2,16,353,314,Groceries,0
1645,69,Female,Miami,127215.0,33.0,3,51,422,345,Sports,1
1646,56,Male,Phoenix,38984.0,20.0,1,15,434,97,Groceries,0
1647,52,Female,Los Angeles,108095.0,42.0,2,58,476,17,Fashion,0
1648,35,Female,Houston,80942.0,12.0,2,46,456,173,Home,1
1649,59,Male,Dallas,32861.0,73.0,8,52,265,101,Home,0
1650,56,Male,Dallas,118970.0,23.0,8,42,365,186,Electronics,0
1651,34,Male,Miami,102203.0,72.0,2,53,27,184,Beauty,0
1652,31,Male,Houston,91376.0,96.0,6,12,171,215,Beauty,0
1653,48,Male,Phoenix,81247.0,14.0,5,1,411,251,Electronics,1
1654,41,Female,Phoenix,89101.0,91.0,3,53,230,216,Fashion,0
1655,52,Female,Dallas,128730.0,25.0,5,17,386,29,Home,0
1656,61,Female,Los Angeles,40977.0,77.0,5,41,451,102,Groceries,0
1657,62,Female,Los Angeles,70617.0,85.0,5,55,177,123,Sports,0
1658,51,Female,New York,77473.0,31.0,3,51,77,54,Fashion,0
1659,20,Female,Houston,106654.0,54.0,3,57,105,283,Beauty,1
1660,54,Female,Houston,108177.0,5.0,4,50,74,102,Electronics,0
1661,60,Male,Phoenix,92902.0,13.0,7,28,220,117,Home,0
1662,57,Male,New York,112172.0,28.0,2,7,141,104,Electronics,1
1663,43,Female,Miami,35630.0,43.0,10,9,465,45,Beauty,0
1664,40,Female,Houston,40056.0,89.0,4,22,127,114,Electronics,0
1665,61,Male,New York,27382.0,99.0,4,26,323,343,Groceries,0
1666,56,Male,New York,75739.0,47.0,1,53,151,31,Home,0
1667,32,Male,Dallas,101685.0,71.0,10,12,440,164,Electronics,1
1668,66,Male,Phoenix,68639.0,38.0,8,7,411,189,Home,0
1669,21,Female,New York,79838.0,96.0,1,46,404,293,Electronics,0
1670,46,Male,San Francisco,66041.0,67.0,8,47,495,195,Electronics,1
1671,39,Female,Los Angeles,20992.0,62.0,7,15,217,292,Home,0
1672,42,Female,San Francisco,92394.0,39.0,9,38,66,261,Groceries,1
1673,30,Female,Los Angeles,87657.0,37.0,8,21,247,207,Electronics,0
1674,35,Male,Chicago,47160.0,86.0,5,14,264,52,Groceries,0
1675,50,Male,Phoenix,65156.0,8.0,8,2,222,49,Fashion,0
1676,33,Female,Dallas,71375.0,81.0,10,8,280,6,Sports,0
1677,62,Female,Miami,106442.0,52.0,3,45,197,224,Fashion,0
1678,59,Female,San Francisco,39572.0,91.0,10,55,43,23,Sports,0
1679,61,Male,San Francisco,137925.0,33.0,7,6,194,145,Fashion,0
1680,19,Female,Chicago,24136.0,81.0,4,37,293,110,Sports,0
1681,52,Male,Los Angeles,81868.0,42.0,5,37,359,212,Electronics,1
1682,59,Female,Dallas,102263.0,76.0,9,57,431,300,Home,0
1683,51,Female,Chicago,52167.0,27.0,7,33,480,41,Home,0
1684,47,Female,Phoenix,130957.0,8.0,4,41,280,172,Beauty,0
1685,30,Male,Dallas,35479.0,23.0,6,6,305,186,Sports,1
1686,30,Male,Phoenix,139392.0,64.0,10,52,20,214,Beauty,0
1687,35,Female,New York,51376.0,93.0,7,26,105,306,Groceries,0
1688,49,Male,Houston,24823.0,20.0,10,39,357,52,Groceries,0
1689,49,Female,New York,145156.0,16.0,9,41,449,70,Beauty,0
1690,52,Male,Phoenix,90456.0,17.0,4,37,88,196,Sports,0
1691,56,Male,San Francisco,39585.0,80.0,10,14,50,151,Home,0
1692,63,Male,Dallas,123775.0,19.0,3,37,217,109,Sports,1
1693,69,Female,Los Angeles,37272.0,8.0,8,8,110,118,Groceries,0
1694,46,Male,Miami,46619.0,38.0,1,39,459,95,Electronics,1
1695,66,Male,Los Angeles,95069.0,38.0,9,13,492,256,Beauty,1
1696,46,Female,Dallas,59895.0,53.0,1,13,368,44,Beauty,0
1697,61,Female,New York,23720.0,93.0,2,40,402,67,Groceries,0
1698,33,Female,Miami,39267.0,100.0,8,43,431,156,Sports,0
1699,61,Female,Dallas,35696.0,90.0,9,28,35,323,Beauty,0
1700,64,Male,Phoenix,49968.0,31.0,7,58,329,206,Home,1
1701,27,Male,San Francisco,73364.0,44.0,3,18,456,274,Beauty,1
1702,47,Male,Los Angeles,43345.0,60.0,7,57,415,155,Sports,0
1703,42,Male,Phoenix,71567.0,76.0,6,19,295,179,Groceries,0
1704,56,Male,Miami,111229.0,17.0,2,38,357,60,Home,0
1705,37,Female,Miami,81607.0,79.0,3,32,181,74,Home,0
1706,22,Male,Los Angeles,39385.0,73.0,10,22,456,49,Beauty,0
1707,18,Male,Phoenix,103658.0,39.0,10,2,211,271,Sports,0
1708,47,Male,Chicago,86900.0,42.0,5,13,170,73,Beauty,0
1709,66,Female,Phoenix,88244.0,48.0,10,23,384,196,Electronics,0
1710,20,Female,Miami,85425.0,12.0,4,25,430,179,Groceries,0
1711,62,Male,Phoenix,98518.0,96.0,2,28,132,48,Electronics,0
1712,31,Female,San Francisco,102844.0,89.0,4,58,292,72,Home,0
1713,47,Female,Dallas,52919.0,18.0,8,11,195,113,Beauty,1
1714,67,Female,New York,110697.0,79.0,5,33,168,245,Electronics,0
1715,21,Female,San Francisco,77196.0,96.0,5,24,197,309,Fashion,0
1716,35,Female,Chicago,135600.0,6.0,10,2,443,159,Electronics,1
1717,54,Female,Houston,120625.0,43.0,3,30,401,274,Beauty,1
1718,42,Female,Dallas,99401.0,35.0,8,17,242,268,Beauty,0
1719,65,Male,New York,20495.0,98.0,6,40,278,304,Groceries,0
1720,18,Male,Houston,64755.0,54.0,2,34,292,30,Electronics,0
1721,63,Female,Los Angeles,87684.0,62.0,2,38,208,97,Beauty,0
1722,32,Male,Houston,53324.0,69.0,9,22,325,251,Beauty,0
1723,26,Male,Dallas,98929.0,82.0,7,5,397,7,Groceries,0
1724,32,Female,Phoenix,21552.0,16.0,10,48,109,92,Groceries,0
1725,66,Male,Dallas,71272.0,8.0,9,40,362,113,Groceries,0
1726,41,Female,San Francisco,55853.0,89.0,6,51,281,259,Groceries,0
1727,21,Female,Houston,138192.0,96.0,5,16,175,107,Fashion,0
1728,29,Female,Miami,52924.0,90.0,1,13,219,63,Home,0
1729,54,Male,New York,94462.0,86.0,6,26,74,358,Beauty,1
1730,54,Male,New York,116387.0,31.0,6,31,273,271,Sports,1
1731,60,Male,Houston,43889.0,10.0,3,52,461,199,Groceries,1
1732,23,Male,New York,125466.0,56.0,3,39,192,347,Home,1
1733,56,Female,Miami,74675.0,76.0,3,48,219,337,Groceries,0
1734,63,Female,Dallas,142231.0,92.0,3,23,422,146,Home,0
1735,41,Male,New York,93591.0,70.0,7,48,121,61,Sports,0
1736,28,Female,Houston,90190.0,20.0,10,12,304,120,Electronics,1
1737,30,Female,Chicago,42634.0,5.0,2,14,170,61,Fashion,0
1738,51,Male,Chicago,52363.0,23.0,10,56,130,309,Beauty,1
1739,42,Female,Los Angeles,83752.0,9.0,10,18,435,26,Electronics,0
1740,24,Male,San Francisco,97004.0,58.0,2,27,285,115,Sports,0
1741,69,Female,New York,76398.0,59.0,3,28,110,40,Fashion,0
1742,21,Male,San Francisco,118458.0,93.0,10,18,196,344,Fashion,0
1743,25,Female,Dallas,60718.0,80.0,7,16,468,116,Fashion,0
1744,37,Female,Houston,133627.0,54.0,3,52,250,136,Sports,0
1745,46,Male,New York,102916.0,46.0,7,16,48,277,Groceries,0
1746,68,Male,Phoenix,46870.0,22.0,9,13,462,299,Groceries,1
1747,62,Male,Miami,57394.0,64.0,10,58,320,21,Groceries,0
1748,63,Male,New York,72057.0,8.0,4,29,214,31,Electronics,0
1749,27,Female,New York,99795.0,20.0,7,9,326,247,Beauty,1
1750,60,Female,San Francisco,100409.0,51.0,9,26,258,27,Fashion,0
1751,51,Male,San Francisco,33016.0,78.0,8,28,376,73,Fashion,0
1752,43,Female,Chicago,62137.0,39.0,8,41,498,97,Electronics,0
1753,58,Male,Miami,20153.0,37.0,9,13,403,161,Groceries,0
1754,66,Male,Houston,27853.0,50.0,5,36,286,346,Fashion,1
1755,20,Female,New York,32379.0,34.0,5,9,233,300,Fashion,1
1756,23,Female,Chicago,,,3,47,101,299,Sports,0
1757,22,Male,San Francisco,141169.0,33.0,5,14,147,287,Home,0
1758,22,Male,Los Angeles,58367.0,31.0,8,51,281,212,Electronics,1
1759,64,Male,Miami,38100.0,54.0,5,12,86,76,Electronics,0
1760,40,Female,Chicago,146082.0,44.0,4,53,81,143,Groceries,0
1761,66,Female,Chicago,133089.0,34.0,8,58,152,34,Electronics,0
1762,26,Female,Dallas,83456.0,71.0,7,57,156,336,Groceries,0
1763,52,Female,Chicago,31049.0,62.0,6,32,47,4,Sports,0
1764,37,Male,Dallas,20786.0,23.0,5,38,230,328,Sports,0
1765,66,Male,New York,89904.0,46.0,5,3,495,98,Beauty,0
1766,59,Male,New York,50699.0,56.0,10,58,494,217,Groceries,1
1767,52,Male,San Francisco,142784.0,7.0,2,57,224,28,Sports,0
1768,67,Male,Los Angeles,67691.0,89.0,4,54,272,201,Groceries,0
1769,35,Male,Phoenix,57040.0,61.0,8,52,57,273,Electronics,0
1770,34,Female,Phoenix,138455.0,3.0,8,16,62,314,Beauty,1
1771,41,Female,Phoenix,112990.0,38.0,1,20,136,127,Home,0
1772,20,Male,San Francisco,77986.0,84.0,2,32,424,202,Fashion,0
1773,49,Male,Dallas,58762.0,34.0,5,56,494,9,Fashion,0
1774,52,Female,San Francisco,43600.0,44.0,9,23,209,287,Beauty,1
1775,55,Female,Miami,114774.0,30.0,10,17,65,88,Groceries,0
1776,30,Female,Miami,110777.0,17.0,7,16,473,318,Groceries,1
1777,64,Female,Los Angeles,39810.0,59.0,10,38,185,19,Groceries,0
1778,42,Male,Miami,105703.0,10.0,5,8,324,81,Home,0
1779,26,Male,Phoenix,107347.0,99.0,1,19,222,107,Fashion,0
1780,21,Male,Phoenix,125315.0,84.0,6,30,252,311,Beauty,0
1781,31,Male,San Francisco,77204.0,18.0,8,57,264,230,Groceries,1
1782,54,Male,Chicago,40085.0,45.0,7,58,228,112,Sports,0
1783,51,Female,Miami,66854.0,91.0,2,34,267,220,Electronics,0
1784,28,Male,San Francisco,94797.0,59.0,5,14,314,123,Home,0
1785,58,Female,New York,104269.0,62.0,4,22,346,244,Groceries,0
1786,20,Male,New York,59779.0,59.0,9,44,402,178,Fashion,0
1787,45,Male,Chicago,76207.0,49.0,10,17,177,65,Electronics,0
1788,46,Male,Chicago,114615.0,100.0,1,59,424,3,Beauty,0
1789,26,Male,Chicago,53980.0,63.0,6,15,20,207,Groceries,0
1790,20,Male,San Francisco,76117.0,87.0,3,50,236,21,Fashion,0
1791,42,Female,New York,34141.0,32.0,9,48,435,293,Electronics,1
1792,51,Female,Phoenix,29344.0,10.0,5,32,268,15,Sports,0
1793,29,Female,Chicago,125008.0,11.0,6,13,411,343,Home,1
1794,59,Male,Los Angeles,35896.0,70.0,9,21,88,206,Beauty,0
1795,26,Male,Dallas,109353.0,62.0,9,49,49,202,Fashion,1
1796,32,Female,San Francisco,49813.0,47.0,8,40,134,120,Sports,0
1797,57,Male,Chicago,104431.0,34.0,9,33,27,137,Home,1
1798,42,Male,Dallas,85679.0,100.0,4,57,388,300,Home,0
1799,22,Female,Houston,30681.0,17.0,6,58,294,295,Sports,1
1800,28,Male,Chicago,92903.0,54.0,5,27,334,25,Fashion,0
1801,51,Female,New York,23228.0,76.0,5,35,458,312,Home,0
1802,41,Male,Miami,24582.0,85.0,4,16,433,234,Beauty,0
1803,32,Female,Chicago,98683.0,40.0,2,28,354,121,Electronics,0
1804,55,Male,San Francisco,31397.0,19.0,6,34,55,90,Beauty,0
1805,25,Male,Miami,58799.0,67.0,9,47,330,320,Groceries,1
1806,22,Female,Houston,57011.0,82.0,1,1,63,200,Home,0
1807,65,Male,Los Angeles,99183.0,53.0,7,41,174,180,Electronics,0
1808,43,Male,Miami,113254.0,64.0,6,48,96,345,Sports,0
1809,35,Female,Dallas,64264.0,83.0,3,31,97,76,Electronics,0
1810,23,Male,Phoenix,62317.0,47.0,1,36,120,137,Electronics,1
1811,54,Female,Chicago,67914.0,6.0,4,44,457,138,Electronics,0
1812,65,Male,Houston,104633.0,16.0,9,33,451,10,Home,0
1813,30,Male,Houston,122489.0,72.0,2,33,49,201,Groceries,0
1814,45,Male,Miami,144237.0,18.0,3,39,58,318,Groceries,1
1815,22,Male,Los Angeles,65254.0,52.0,2,18,258,346,Fashion,0
1816,30,Female,New York,60096.0,48.0,2,23,32,219,Groceries,0
1817,34,Male,Chicago,73785.0,43.0,10,23,141,60,Home,0
1818,67,Female,Houston,72344.0,39.0,8,15,163,147,Fashion,0
1819,57,Male,Los Angeles,134988.0,49.0,3,26,191,107,Sports,0
1820,62,Male,Phoenix,102643.0,12.0,7,30,474,38,Sports,0
1821,49,Male,Houston,140382.0,10.0,8,25,387,134,Sports,0
1822,46,Male,Los Angeles,88546.0,71.0,3,45,266,221,Sports,1
1823,68,Female,San Francisco,,,2,16,266,303,Sports,1
1824,20,Female,New York,85603.0,1.0,8,39,430,133,Beauty,0
1825,57,Female,New York,48412.0,49.0,3,48,64,334,Home,0
1826,51,Female,Houston,130489.0,36.0,7,45,272,53,Fashion,0
1827,57,Male,Dallas,71658.0,21.0,1,14,394,62,Sports,0
1828,44,Female,Houston,119841.0,37.0,6,17,310,23,Beauty,0
1829,30,Female,Miami,69549.0,24.0,9,12,226,44,Groceries,1
1830,62,Male,Chicago,147595.0,55.0,3,29,431,308,Beauty,0
1831,50,Male,Los Angeles,31549.0,25.0,7,32,26,46,Beauty,0
1832,23,Male,Houston,91216.0,7.0,6,56,465,147,Home,1
1833,41,Male,Chicago,45739.0,81.0,8,24,261,216,Sports,0
1834,36,Female,Miami,41209.0,93.0,3,52,129,340,Beauty,1
1835,33,Female,San Francisco,127051.0,94.0,3,13,133,47,Beauty,0
1836,57,Male,San Francisco,107968.0,71.0,4,56,326,347,Sports,1
1837,45,Male,Chicago,35116.0,97.0,3,20,321,308,Home,0
1838,50,Male,Houston,40045.0,71.0,9,15,295,24,Beauty,0
1839,65,Female,New York,46327.0,24.0,4,56,115,145,Fashion,0
1840,58,Female,Los Angeles,55709.0,11.0,6,53,313,89,Electronics,0
1841,30,Male,Los Angeles,63617.0,73.0,8,4,208,174,Groceries,0
1842,60,Male,San Francisco,80139.0,12.0,8,54,379,64,Electronics,1
1843,62,Female,San Francisco,46905.0,35.0,5,34,307,119,Electronics,1
1844,42,Male,New York,84148.0,63.0,5,28,173,223,Home,0
1845,59,Male,Dallas,92603.0,68.0,6,50,77,156,Beauty,0
1846,53,Female,Houston,118095.0,100.0,10,2,442,178,Electronics,0
1847,44,Male,San Francisco,139779.0,92.0,7,57,423,320,Electronics,0
1848,55,Female,San Francisco,62919.0,57.0,10,47,357,342,Groceries,0
1849,24,Male,San Francisco,103521.0,13.0,7,30,69,56,Sports,1
1850,22,Male,Los Angeles,112905.0,23.0,4,26,226,59,Beauty,0
1851,60,Female,Houston,103400.0,83.0,6,51,71,220,Beauty,0
1852,62,Female,Miami,108150.0,39.0,7,47,361,185,Groceries,0
1853,68,Male,Houston,78446.0,88.0,5,26,390,47,Sports,0
1854,48,Female,Chicago,72428.0,80.0,5,20,169,102,Beauty,0
1855,40,Male,New York,67894.0,97.0,2,42,72,44,Fashion,0
1856,59,Male,Dallas,,,7,28,232,15,Groceries,0
1857,27,Female,San Francisco,26447.0,34.0,6,56,85,236,Home,0
1858,49,Male,San Francisco,25499.0,71.0,1,20,251,361,Sports,0
1859,60,Male,Houston,59041.0,75.0,4,11,392,51,Groceries,0
1860,47,Female,Dallas,51315.0,31.0,3,58,318,309,Electronics,1
1861,56,Female,San Francisco,21299.0,93.0,3,10,357,34,Beauty,0
1862,48,Male,Dallas,140506.0,62.0,7,23,170,124,Fashion,1
1863,35,Female,Miami,125005.0,13.0,10,37,224,77,Fashion,0
1864,53,Female,Phoenix,24994.0,31.0,4,41,339,123,Home,0
1865,19,Female,New York,115414.0,2.0,8,52,274,205,Groceries,1
1866,31,Female,Dallas,101163.0,15.0,9,19,156,228,Fashion,1
1867,30,Male,Los Angeles,146759.0,57.0,3,45,388,70,Groceries,0
1868,46,Male,Chicago,27489.0,75.0,5,18,154,230,Beauty,0
1869,29,Male,Los Angeles,111647.0,34.0,4,49,444,21,Beauty,0
1870,56,Female,San Francisco,52355.0,68.0,10,27,73,108,Fashion,0
1871,19,Female,Miami,93805.0,75.0,6,6,84,364,Beauty,1
1872,49,Female,Miami,88367.0,29.0,10,10,21,241,Groceries,0
1873,30,Female,Los Angeles,129906.0,66.0,4,2,151,251,Beauty,0
1874,63,Female,New York,137409.0,16.0,8,24,353,135,Electronics,1
1875,44,Female,Los Angeles,97355.0,39.0,3,38,51,90,Groceries,0
1876,66,Female,Houston,136220.0,77.0,5,28,375,79,Sports,0
1877,58,Male,San Francisco,110349.0,37.0,1,28,405,177,Beauty,1
1878,34,Male,San Francisco,107173.0,81.0,6,53,379,298,Beauty,1
1879,57,Female,Los Angeles,21996.0,21.0,5,45,262,308,Groceries,1
1880,48,Female,Chicago,139999.0,44.0,8,50,211,102,Home,0
1881,51,Female,Chicago,64387.0,19.0,9,39,161,361,Sports,1
1882,41,Male,San Francisco,134965.0,71.0,8,2,167,335,Sports,1
1883,62,Male,Phoenix,23089.0,8.0,8,46,108,112,Sports,1
1884,52,Female,Chicago,118827.0,77.0,3,5,68,181,Fashion,0
1885,65,Female,Los Angeles,40659.0,66.0,4,50,155,104,Electronics,0
1886,23,Male,Chicago,65178.0,41.0,4,11,495,16,Electronics,0
1887,36,Male,San Francisco,140053.0,75.0,5,10,210,96,Home,0
1888,47,Male,New York,115965.0,88.0,9,43,449,293,Sports,0
1889,24,Male,Dallas,101268.0,70.0,9,59,168,146,Sports,0
1890,27,Female,Chicago,105042.0,61.0,10,2,106,302,Beauty,0
1891,58,Male,Houston,126471.0,26.0,1,15,435,2,Groceries,0
1892,49,Male,New York,90726.0,71.0,8,39,27,119,Fashion,0
1893,51,Female,Phoenix,90111.0,83.0,1,41,242,343,Fashion,0
1894,45,Male,Houston,126031.0,70.0,2,37,376,94,Home,0
1895,32,Male,Los Angeles,133682.0,29.0,7,7,35,191,Electronics,1
1896,47,Male,Dallas,54565.0,66.0,8,20,315,3,Sports,0
1897,54,Female,Los Angeles,120435.0,19.0,1,34,125,111,Groceries,1
1898,46,Male,Dallas,109242.0,68.0,3,35,302,177,Home,0
1899,39,Female,Dallas,133204.0,58.0,7,34,123,257,Fashion,0
1900,21,Female,Los Angeles,149642.0,70.0,9,53,380,361,Fashion,0
1901,37,Male,Houston,42884.0,57.0,8,22,165,22,Fashion,0
1902,49,Male,Houston,37199.0,37.0,8,31,54,220,Sports,0
1903,53,Male,Dallas,80038.0,61.0,9,23,132,173,Sports,0
1904,67,Male,Houston,77786.0,92.0,10,19,327,224,Sports,0
1905,21,Female,Dallas,129636.0,30.0,3,4,418,65,Beauty,0
1906,44,Male,San Francisco,124970.0,71.0,8,24,466,277,Electronics,1
1907,34,Male,Dallas,69294.0,73.0,1,20,72,249,Fashion,1
1908,29,Male,San Francisco,98015.0,25.0,8,39,366,260,Fashion,1
1909,39,Female,New York,54178.0,97.0,7,28,100,131,Beauty,0
1910,34,Male,Miami,32665.0,65.0,8,54,123,113,Fashion,0
1911,27,Male,New York,149604.0,6.0,1,39,341,286,Fashion,1
1912,18,Female,Los Angeles,20534.0,18.0,6,17,388,287,Sports,0
1913,39,Female,Miami,111828.0,10.0,7,19,261,211,Sports,0
1914,43,Male,Chicago,56132.0,92.0,5,54,50,20,Electronics,0
1915,35,Male,Los Angeles,135720.0,11.0,5,48,336,215,Fashion,1
1916,67,Male,Phoenix,56110.0,97.0,7,35,211,310,Home,0
1917,31,Male,New York,78754.0,65.0,3,32,376,251,Fashion,0
1918,64,Male,Houston,83580.0,77.0,6,47,380,271,Fashion,0
1919,46,Female,New York,42469.0,84.0,7,46,252,180,Electronics,0
1920,29,Female,Houston,84016.0,65.0,1,47,117,194,Home,0
1921,53,Male,Miami,66233.0,52.0,2,46,53,313,Fashion,1
1922,52,Male,Phoenix,122804.0,67.0,4,39,262,79,Groceries,0
1923,69,Female,Miami,149863.0,82.0,8,57,458,180,Groceries,0
1924,29,Male,Phoenix,86708.0,78.0,10,35,78,163,Home,0
1925,24,Male,New York,78232.0,31.0,6,30,278,202,Groceries,1
1926,46,Male,Houston,113450.0,91.0,1,17,36,14,Sports,0
1927,28,Male,Miami,106437.0,17.0,10,42,97,347,Sports,1
1928,50,Male,Phoenix,126311.0,55.0,5,47,225,246,Home,1
1929,23,Female,Dallas,54409.0,93.0,7,29,321,14,Fashion,0
1930,64,Male,Los Angeles,135159.0,36.0,6,6,185,99,Home,0
1931,32,Male,Los Angeles,39324.0,26.0,9,17,310,33,Groceries,0
1932,49,Male,Miami,28738.0,53.0,8,17,404,257,Home,1
1933,68,Female,Houston,123030.0,17.0,4,14,131,34,Groceries,0
1934,28,Female,Dallas,130093.0,86.0,5,24,432,19,Sports,0
1935,40,Female,Miami,44054.0,25.0,7,57,407,152,Home,1
1936,43,Female,New York,49709.0,2.0,8,50,336,260,Beauty,1
1937,51,Male,Phoenix,,,5,57,372,164,Groceries,0
1938,63,Female,San Francisco,105643.0,5.0,9,37,164,77,Beauty,0
1939,51,Male,New York,148805.0,4.0,10,40,175,314,Sports,0
1940,46,Male,Los Angeles,20363.0,36.0,4,39,197,137,Fashion,0
1941,21,Female,Phoenix,30358.0,6.0,4,55,365,359,Groceries,1
1942,34,Female,Miami,121613.0,21.0,8,32,155,208,Fashion,1
1943,52,Female,New York,135233.0,77.0,1,36,437,242,Sports,0
1944,30,Female,Chicago,23240.0,89.0,8,50,334,67,Fashion,0
1945,58,Female,San Francisco,92201.0,26.0,5,37,37,116,Groceries,0
